problem_id,grid_size,N,compilation_time,reconstruction_time,fidelity,L2,noise
5,200,50,360.7687931060791,0.05966591835021973,0.1535655500316294,0.0007791101,0.1
6,200,50,360.7687931060791,0.05818319320678711,0.9781167360839923,7.773257e-06,0.1
0,200,10,0.7359170913696289,0.004409074783325195,1.0056311893390777,0.0013295873,1
1,200,10,0.7359170913696289,0.00362396240234375,0.9941433060612037,0.0013721404,1
2,200,10,0.7359170913696289,0.005873918533325195,0.9868060643097596,0.00038462973,1
3,200,10,0.7359170913696289,0.003470897674560547,0.9962776856009787,0.0004860122,1
4,200,10,0.7359170913696289,0.0035622119903564453,0.2853933744640924,0.0028669543,1
5,200,10,0.7359170913696289,0.0047969818115234375,0.00018749256007746372,0.022464562,1
6,200,10,0.7359170913696289,0.0050623416900634766,0.9649432863915487,0.0013442897,1
0,200,20,8.95689868927002,0.013889789581298828,0.9865957609540951,0.001211905,1
1,200,20,8.95689868927002,0.009743928909301758,0.976599608956956,0.0012811496,1
2,200,20,8.95689868927002,0.009675025939941406,1.0296117505497264,0.00032324262,1
3,200,20,8.95689868927002,0.009618997573852539,1.0039449242053409,0.0003866097,1
4,200,20,8.95689868927002,0.010320901870727539,0.2387528344112501,0.005482958,1
5,200,20,8.95689868927002,0.00997304916381836,0.05862202051447687,0.006438015,1
6,200,20,8.95689868927002,0.009447097778320312,0.9331572564196996,0.0012360044,1
0,200,30,44.09512805938721,0.04695606231689453,1.0125138801458173,0.00096011366,1
1,200,30,44.09512805938721,0.020411968231201172,0.9678479420226863,0.001031584,1
2,200,30,44.09512805938721,0.019559860229492188,0.9885974181142463,0.00022236284,1
3,200,30,44.09512805938721,0.019804000854492188,0.9868074528692403,0.00030756262,1
4,200,30,44.09512805938721,0.01964116096496582,0.0002491954761466784,0.0032631909,1
5,200,30,44.09512805938721,0.02103900909423828,0.00041591379637515003,0.0031721035,1
6,200,30,44.09512805938721,0.01978278160095215,0.9836437537761497,0.0010031124,1
0,200,40,152.38525891304016,0.14974093437194824,1.022003751241756,0.0007712733,1
1,200,40,152.38525891304016,0.06383323669433594,0.996440235160277,0.00074280426,1
2,200,40,152.38525891304016,0.07685995101928711,1.0034744977743046,0.00019602769,1
3,200,40,152.38525891304016,0.05460715293884277,0.9973377295530736,0.00022632325,1
4,200,40,152.38525891304016,0.06046605110168457,0.21162858326059913,0.0018559806,1
5,200,40,152.38525891304016,0.049253225326538086,0.19087849460926476,0.0019070925,1
6,200,40,152.38525891304016,0.06091594696044922,1.0095252204683138,0.0007549034,1
0,200,50,426.9626979827881,0.4077918529510498,1.0224196059878163,0.00059973256,1
1,200,50,426.9626979827881,0.11046719551086426,0.9725397172950044,0.00056791125,1
2,200,50,426.9626979827881,0.09917306900024414,1.0013256857697552,0.00015438718,1
3,200,50,426.9626979827881,0.08817386627197266,0.9976039322668824,0.00018726915,1
4,200,50,426.9626979827881,0.10751628875732422,0.00015293767577549707,0.0013765504,1
5,200,50,426.9626979827881,0.08888912200927734,0.0002253875109791209,0.0014307434,1
6,200,50,426.9626979827881,0.08143305778503418,0.9843029561846227,0.00063619687,1
0,200,10,0.6042351722717285,0.003981828689575195,0.6350741616634394,0.13057539,10
1,200,10,0.6042351722717285,0.0033469200134277344,1.0590391091336464,0.123615526,10
2,200,10,0.6042351722717285,0.0030961036682128906,0.5335781023557333,0.030964687,10
3,200,10,0.6042351722717285,0.07973217964172363,0.660180742401245,0.036658462,10
4,200,10,0.6042351722717285,0.023134231567382812,0.3928585830646358,0.021447474,10
5,200,10,0.6042351722717285,0.015977859497070312,0.0003201449710657885,0.19775222,10
6,200,10,0.6042351722717285,0.03163886070251465,0.9858668288409725,0.18367642,10
7,200,10,0.6042351722717285,0.04121685028076172,1.0632059037816899,0.17437033,10
0,200,20,7.631946086883545,0.012038946151733398,0.9167680827443475,0.10191554,10
1,200,20,7.631946086883545,0.009495019912719727,1.2445344310631146,0.10637324,10
2,200,20,7.631946086883545,0.009348869323730469,0.9744093075633842,0.031759795,10
3,200,20,7.631946086883545,0.009598970413208008,0.6385247051787507,0.034558896,10
4,200,20,7.631946086883545,0.009475231170654297,0.5262358561244544,0.14137916,10
5,200,20,7.631946086883545,0.009520292282104492,0.0002858634543316605,0.13693352,10
6,200,20,7.631946086883545,0.009417295455932617,1.240342921995252,0.12488672,10
7,200,20,7.631946086883545,0.009624004364013672,0.9929959806049321,0.14032586,10
0,200,30,42.02170276641846,0.052947044372558594,0.8675180179026011,0.1045705,10
1,200,30,42.02170276641846,0.0199429988861084,1.1073746350083042,0.10601432,10
2,200,30,42.02170276641846,0.019093036651611328,1.1885014973375572,0.025170581,10
3,200,30,42.02170276641846,0.019479036331176758,1.0068459796438205,0.031338748,10
4,200,30,42.02170276641846,0.020341157913208008,0.0005489441858484637,0.110729575,10
5,200,30,42.02170276641846,0.018412113189697266,0.0002916564429984925,0.11201109,10
6,200,30,42.02170276641846,0.018898963928222656,1.2221551525359038,0.100245774,10
7,200,30,42.02170276641846,0.01977396011352539,1.0230125005091828,0.089660764,10
0,200,40,143.8640170097351,0.2425248622894287,1.0761396260454523,0.07594712,10
1,200,40,143.8640170097351,0.03391718864440918,0.9395460985556598,0.07836584,10
2,200,40,143.8640170097351,0.03441810607910156,0.9710689037695395,0.018465001,10
3,200,40,143.8640170097351,0.03379511833190918,0.5814733195426147,0.023702893,10
4,200,40,143.8640170097351,0.03411602973937988,0.190693004372076,0.08369153,10
5,200,40,143.8640170097351,0.03247213363647461,0.6009282196475777,0.07878289,10
6,200,40,143.8640170097351,0.034088850021362305,1.0388792831198692,0.06573662,10
7,200,40,143.8640170097351,0.03421211242675781,0.6875206367059445,0.07797837,10
0,200,50,351.6730606555939,0.8419079780578613,1.3475637008770738,0.059817053,10
1,200,50,351.6730606555939,0.11596107482910156,0.8293509713550962,0.059577815,10
2,200,50,351.6730606555939,0.0869901180267334,0.7004550196779555,0.015860435,10
3,200,50,351.6730606555939,0.06681489944458008,1.0896062064659606,0.017748635,10
4,200,50,351.6730606555939,0.12633490562438965,0.4763232387370615,0.058678236,10
5,200,50,351.6730606555939,0.07844829559326172,0.00020664092521136793,0.05834765,10
6,200,50,351.6730606555939,0.0720219612121582,1.092396493463528,0.05991239,10
7,200,50,351.6730606555939,0.12502813339233398,1.1030657729634976,0.058023047,10
0,200,10,0.6558990478515625,0.004099130630493164,0.9971718059481579,6.345037e-07,0
1,200,10,0.6558990478515625,0.003977060317993164,0.9915553322043194,4.3776117e-06,0
2,200,10,0.6558990478515625,0.003916263580322266,0.9880057345549702,1.9903216e-06,0
3,200,10,0.6558990478515625,0.03720378875732422,0.99050791453664,3.806061e-06,0
4,200,10,0.6558990478515625,0.06597208976745605,0.2737075213282167,0.0025864297,0
5,200,10,0.6558990478515625,0.00473785400390625,0.14027052161502834,0.019299224,0
