problem_id,grid_size,N,compilation_time,reconstruction_time,fidelity,L2,noise
6,100,30,1.84,14.231640100479126,0.7497200955388104,0.00029790650216497433,0.01
7,100,10,1.84,3.133636713027954,0.8964312320569418,0.000644887239363394,0.01
7,100,20,1.84,7.486127853393555,0.8758874592398826,0.0002034816991444822,0.01
7,100,30,1.84,17.935163259506226,0.8687492913555626,9.644333526301377e-05,0.01
0,100,10,1.84,3.4788169860839844,0.8740495204762859,0.0006635610070755734,0.1
0,100,20,1.84,7.82134222984314,0.9992234593567204,7.795430581742459e-06,0.1
0,100,30,1.84,15.78515887260437,0.8600339781323164,8.796824179673386e-05,0.1
1,100,10,1.84,4.964556932449341,0.8502422805164751,0.000963924303360204,0.1
1,100,20,1.84,7.651955842971802,0.7107488414690353,0.000667688749283159,0.1
1,100,30,1.84,21.988435983657837,0.99909820140135,4.057746885330104e-06,0.1
2,100,10,1.84,3.624263286590576,0.9235831473521655,0.00021261509241689866,0.1
2,100,20,1.84,7.2615978717803955,0.8837809747813674,9.647341856826702e-05,0.1
2,100,30,1.84,17.944689989089966,0.9977365322869931,8.47381881663172e-06,0.1
3,100,10,1.84,4.272827863693237,0.9721962561704023,0.0008950537224886909,0.1
3,100,20,1.84,8.407046794891357,0.9640622301104863,0.00027899489267490835,0.1
3,100,30,1.84,14.99652624130249,0.8345193196624345,6.50973597769738e-05,0.1
4,100,10,1.84,3.2006468772888184,0.4917924665064486,0.0003928284492799754,0.1
4,100,20,1.84,7.194613933563232,0.7031749561428152,0.0007056327041172329,0.1
4,100,30,1.84,20.762219190597534,0.9402676823726428,0.00025632983076795033,0.1
