problem_id,grid_size,N,compilation_time,reconstruction_time,fidelity,L2,noise
4,100,10,0.0025207996368408203,0.025083303451538086,0.4060455572165701,0.00023010638477803666,0.01
4,100,20,0.009116172790527344,0.1180720329284668,0.8048618556267625,0.0005984426307292026,0.01
4,100,30,0.025433063507080078,4.88962984085083,0.8207957722981564,0.0003136637108784556,0.01
4,100,40,0.0352320671081543,4.479642152786255,0.8275859100349523,0.0003016907847490926,0.01
4,100,50,0.04933810234069824,13.521562814712524,0.8162121363163496,0.00012398499501730975,0.01
5,100,10,0.002401113510131836,0.009732961654663086,0.7719367041512268,0.0030958290746826195,0.01
5,100,20,0.006440877914428711,0.18404412269592285,0.7771333965698987,0.0008571721513443614,0.01
5,100,30,0.01596975326538086,1.7405660152435303,0.7808588574570436,0.00045451499396028424,0.01
5,100,40,0.034490108489990234,8.033738136291504,0.7803907584362486,0.0003278280506143486,0.01
5,100,50,0.04958176612854004,15.513240098953247,0.7752875351003438,0.00014850208190145636,0.01
6,100,10,0.002647876739501953,0.011129140853881836,0.9911982108550904,5.783667751219516e-07,0.01
6,100,20,0.006461143493652344,0.38024187088012695,1.0008418054938937,0.0003534486581272496,0.01
6,100,30,0.025461912155151367,1.2481751441955566,1.0031408301906282,0.0008331316261674005,0.01
6,100,40,0.03466176986694336,3.99104380607605,1.0015987861495055,0.0004432018906689703,0.01
6,100,50,0.063262939453125,13.473909616470337,0.995812421616418,0.00010857680200166911,0.01
7,100,10,0.0042569637298583984,0.043519020080566406,0.9989760847786239,9.35192020168929e-08,0.01
7,100,20,0.008317947387695312,0.29979491233825684,0.9999939020576984,0.0003266643092527931,0.01
7,100,30,0.017448902130126953,1.8436660766601562,1.0039960426967671,0.0003698879083745536,0.01
7,100,40,0.03810596466064453,4.378509044647217,1.0001503641907712,0.000337507006153695,0.01
7,100,50,0.04431414604187012,12.592968940734863,1.0009235268838625,6.609511385341835e-05,0.01
1,100,10,0.2302100658416748,0.019834041595458984,1.0199673189932115,2.2719451212991555e-05,0.1
1,100,20,3.985975980758667,0.1265270709991455,0.9952417057585249,0.0003230982922009071,0.1
1,100,30,22.55290412902832,0.7652440071105957,1.0137821889891085,0.00034253545553260414,0.1
1,100,40,80.54973602294922,4.38789701461792,1.0057332403396426,0.00034585926671697713,0.1
1,100,50,228.07716178894043,7.190809011459351,0.9844815032262756,7.128339453924047e-05,0.1
2,100,10,0.003654956817626953,0.023530006408691406,0.9844339158604141,2.8764802720070235e-06,0.1
2,100,20,0.007027864456176758,0.15943098068237305,1.0021892977122244,0.00014653964243804937,0.1
2,100,30,0.02363109588623047,0.5044081211090088,0.991988209712561,0.0003077384175193085,0.1
2,100,40,0.02660202980041504,4.363571882247925,0.9981869076586583,0.0002448994417030618,0.1
2,100,50,0.05276226997375488,9.781341791152954,0.9896165153450878,5.481042903829847e-05,0.1
3,100,10,0.0025000572204589844,0.025915861129760742,1.0037506839025931,2.2203875543918026e-06,0.1
3,100,20,0.009045839309692383,0.1534891128540039,1.0008463889504624,5.6991635084430334e-05,0.1
3,100,30,0.0252230167388916,1.114306926727295,1.0030284042973823,7.001033397682797e-05,0.1
3,100,40,0.026307106018066406,3.8275110721588135,0.9995682499663374,7.171479521680725e-05,0.1
3,100,50,0.06927824020385742,12.70237398147583,1.0127888627354371,2.0371555742273508e-05,0.1
4,100,10,0.0023529529571533203,0.0159151554107666,0.39174472002498145,0.00025961083020027725,0.1
4,100,20,0.007519960403442383,0.5655181407928467,0.8242574021208458,0.0005859282826003405,0.1
4,100,30,0.02364802360534668,6.053271055221558,0.831030487856812,0.00032373802910683766,0.1
4,100,40,0.03448987007141113,20.518944025039673,0.8531808757418149,0.000318238249232382,0.1
4,100,50,0.0660400390625,49.94486093521118,0.8217658440808013,0.000131445673464001,0.1
5,100,10,0.0036520957946777344,0.26991891860961914,0.7880351000200614,0.0029908994594552785,0.1
5,100,20,0.01173710823059082,2.6039927005767822,0.7778580242912976,0.0008781858016924321,0.1
5,100,30,0.02517414093017578,7.1238720417022705,0.7564053592229011,0.00045905329300098275,0.1
5,100,40,0.03252100944519043,16.80244779586792,0.8044412036500864,0.00034707775730354653,0.1
5,100,50,0.06298398971557617,65.37722587585449,0.7692432758879628,0.0001710740096709092,0.1
6,100,10,0.00302886962890625,0.2417771816253662,0.9376489289627667,0.0001044788899960441,0.1
6,100,20,0.006531953811645508,0.6991581916809082,1.0221893642357063,0.00039839538147161386,0.1
6,100,30,0.012384653091430664,3.2054641246795654,0.982113162794915,0.000770106913112936,0.1
6,100,40,0.03727388381958008,19.140273094177246,1.0099021383096891,0.00047340740441160594,0.1
6,100,50,0.07424068450927734,40.475263357162476,1.0035360720832733,0.00012848764786556398,0.1
7,100,10,0.003793001174926758,0.18579602241516113,0.9714255364404757,3.6760170942696386e-05,0.1
7,100,20,0.006259918212890625,1.9513521194458008,0.9953590782458833,0.0003317552967002425,0.1
7,100,30,0.015048027038574219,4.750894069671631,0.9727438082452889,0.00033898396818804417,0.1
7,100,40,0.03135371208190918,17.301576137542725,1.0272908641040939,0.00038745176110826227,0.1
7,100,50,0.08201098442077637,42.58330011367798,0.9722967857695957,6.976359427340852e-05,0.1
1,100,10,0.22693896293640137,0.029283761978149414,1.695118662467536,0.04179021462053887,1
1,100,20,3.8561840057373047,1.5036017894744873,1.0562654235995677,0.0010941166959661116,1
1,100,30,23.686494827270508,7.2621119022369385,0.9233668312400869,0.0008914048527668153,1
1,100,40,81.81224298477173,28.440726041793823,0.8493041079903128,0.0008231066233768297,1
1,100,50,231.13324403762817,66.95552277565002,1.060814723344986,0.0013091431410215825,1
2,100,10,0.005673885345458984,0.2751612663269043,1.0953600518341786,0.0006532137422286935,1
2,100,20,0.008580923080444336,2.5407652854919434,1.0025464150613388,0.00037251747848367656,1
2,100,30,0.020299911499023438,11.508846044540405,1.114209031001646,0.0007494695718989846,1
2,100,40,0.0387568473815918,30.66821599006653,1.0410746480032729,0.0005700717929753414,1
2,100,50,0.05148911476135254,64.58295917510986,1.0160191396105236,0.0005758188108250899,1
3,100,10,0.002501964569091797,0.11897587776184082,1.1678069001561258,0.0011301410132645293,1
3,100,20,0.011564016342163086,2.8161098957061768,0.8838165238975846,0.0002529274503739187,1
3,100,30,0.015314340591430664,15.051673889160156,1.0256758805702326,0.0003900072179476917,1
